FPR,TPR
0.0,0.0
0.0,2.6878107781212204e-05
0.0,0.009487972046767908
2.6878107781212204e-05,0.009487972046767908
2.6878107781212204e-05,0.014594812525198226
5.375621556242441e-05,0.014594812525198226
5.375621556242441e-05,0.018250235183443087
8.06343233436366e-05,0.018250235183443087
8.06343233436366e-05,0.020615508668189758
0.00010751243112484882,0.020615508668189758
0.00010751243112484882,0.022658244859561888
0.00013439053890606102,0.022658244859561888
0.00013439053890606102,0.028517672355866146
0.0001612686466872732,0.028517672355866146
0.0001612686466872732,0.03244187609192313
0.00018814675446848542,0.03244187609192313
0.00018814675446848542,0.035075930654481925
0.00021502486224969763,0.035075930654481925
0.00021502486224969763,0.04058594274963043
0.00024190297003090982,0.04058594274963043
0.00024190297003090982,0.04125789544416073
0.00026878107781212203,0.04125789544416073
0.00026878107781212203,0.04633785781480984
0.00029565918559333425,0.04633785781480984
0.00029565918559333425,0.050934014245397126
0.00029565918559333425,0.05098777046095955
0.00029565918559333425,0.05421314339470501
0.0003225372933745464,0.05421314339470501
0.0003225372933745464,0.05644402634054563
0.0003494154011557586,0.05644402634054563
0.0003494154011557586,0.05668592931057653
0.00037629350893697084,0.05668592931057653
0.00037629350893697084,0.05743851632845048
0.00040317161671818305,0.05743851632845048
0.00040317161671818305,0.06163150114231958
0.00040317161671818305,0.061685257357882
0.00040317161671818305,0.0645343367826905
0.00043004972449939527,0.0645343367826905
0.00043004972449939527,0.06499126461497111
0.00043004972449939527,0.06504502083053353
0.00043004972449939527,0.08490794248084935
0.0004569278322806074,0.08490794248084935
0.0004569278322806074,0.08649375083994087
0.00048380594006181964,0.08649375083994087
0.00048380594006181964,0.08794516866012633
0.0005106840478430318,0.08794516866012633
0.0005106840478430318,0.0881333154145948
0.0005375621556242441,0.0881333154145948
0.0005375621556242441,0.08818707163015724
0.0005644402634054562,0.08818707163015724
0.0005644402634054562,0.09243381265958876
0.0005913183711866685,0.09243381265958876
0.0005913183711866685,0.09275634995296331
0.0006181964789678807,0.09275634995296331
0.0006181964789678807,0.09350893697083726
0.0006450745867490928,0.09350893697083726
0.0006450745867490928,0.0971106034135197
0.0006719526945303051,0.0971106034135197
0.0006719526945303051,0.1019755409219191
0.0006988308023115172,0.1019755409219191
0.0006988308023115172,0.10205617524526274
0.0007257089100927295,0.10205617524526274
0.0007257089100927295,0.10530842628678941
0.0007525870178739417,0.10530842628678941
0.0007525870178739417,0.10584598844241365
0.0007794651256551538,0.10584598844241365
0.0007794651256551538,0.11194731890874883
0.0008063432334363661,0.11194731890874883
0.0008063432334363661,0.11307619943555974
0.0008332213412175783,0.11307619943555974
0.0008332213412175783,0.11595215696814944
0.0008600994489987905,0.11595215696814944
0.0008600994489987905,0.11608654750705551
0.0008869775567800027,0.11608654750705551
0.0008869775567800027,0.1171885499260852
